_id,libno,time,in,out
635,775100,2019-07-14T14:00:00,373,561
636,775100,2019-07-14T15:00:00,337,540
637,775100,2019-07-14T16:00:00,11,68
638,775100,2019-07-14T17:00:00,0,1
639,775100,2019-07-14T18:00:00,1,0
640,775100,2019-07-14T19:00:00,0,1
641,775100,2019-07-14T20:00:00,0,1
642,775100,2019-07-15T06:00:00,8,2
643,775100,2019-07-15T07:00:00,27,2
644,775100,2019-07-15T08:00:00,157,32
645,775100,2019-07-15T09:00:00,276,68
646,775100,2019-07-15T10:00:00,533,343
647,775100,2019-07-15T11:00:00,567,514
648,775100,2019-07-15T12:00:00,679,742
649,775100,2019-07-15T13:00:00,650,642
650,775100,2019-07-15T14:00:00,723,674
651,775100,2019-07-15T15:00:00,626,771
652,775100,2019-07-15T16:00:00,428,623
653,775100,2019-07-15T17:00:00,258,360
654,775100,2019-07-15T18:00:00,161,201
655,775100,2019-07-15T19:00:00,109,150
656,775100,2019-07-15T20:00:00,66,112
657,775100,2019-07-15T21:00:00,30,49
658,775100,2019-07-15T22:00:00,2,4
659,775100,2019-07-16T06:00:00,8,2
660,775100,2019-07-16T07:00:00,30,9
661,775100,2019-07-16T08:00:00,138,18
662,775100,2019-07-16T09:00:00,243,92
663,775100,2019-07-16T10:00:00,526,319
664,775100,2019-07-16T11:00:00,677,590
665,775100,2019-07-16T12:00:00,670,599
666,775100,2019-07-16T13:00:00,658,740
667,775100,2019-07-16T14:00:00,726,729
668,775100,2019-07-16T15:00:00,627,819
669,775100,2019-07-16T16:00:00,524,638
670,775100,2019-07-16T17:00:00,323,429
671,775100,2019-07-16T18:00:00,169,220
672,775100,2019-07-16T19:00:00,113,155
673,775100,2019-07-16T20:00:00,105,150
674,775100,2019-07-16T21:00:00,32,45
675,775100,2019-07-16T22:00:00,1,6
676,775100,2019-07-17T06:00:00,10,3
677,775100,2019-07-17T07:00:00,29,4
678,775100,2019-07-17T08:00:00,143,26
679,775100,2019-07-17T09:00:00,267,120
680,775100,2019-07-17T10:00:00,379,313
681,775100,2019-07-17T11:00:00,671,528
682,775100,2019-07-17T12:00:00,513,534
683,775100,2019-07-17T13:00:00,677,653
684,775100,2019-07-17T14:00:00,611,641
685,775100,2019-07-17T15:00:00,618,750
686,775100,2019-07-17T16:00:00,383,509
687,775100,2019-07-17T17:00:00,297,369
688,775100,2019-07-17T18:00:00,140,205
689,775100,2019-07-17T19:00:00,90,134
690,775100,2019-07-17T20:00:00,38,65
691,775100,2019-07-17T21:00:00,21,37
692,775100,2019-07-17T22:00:00,2,4
693,775100,2019-07-18T06:00:00,9,3
694,775100,2019-07-18T07:00:00,23,3
695,775100,2019-07-18T08:00:00,115,19
696,775100,2019-07-18T09:00:00,212,91
697,775100,2019-07-18T10:00:00,447,295
698,775100,2019-07-18T11:00:00,573,584
699,775100,2019-07-18T12:00:00,518,497
700,775100,2019-07-18T13:00:00,547,581
701,775100,2019-07-18T14:00:00,554,535
702,775100,2019-07-18T15:00:00,565,611
703,775100,2019-07-18T16:00:00,451,524
704,775100,2019-07-18T17:00:00,250,387
705,775100,2019-07-18T18:00:00,166,203
706,775100,2019-07-18T19:00:00,121,145
707,775100,2019-07-18T20:00:00,90,125
708,775100,2019-07-18T21:00:00,20,63
709,775100,2019-07-18T22:00:00,1,1
710,775100,2019-07-19T06:00:00,10,2
711,775100,2019-07-19T07:00:00,37,7
712,775100,2019-07-19T08:00:00,106,17
713,775100,2019-07-19T09:00:00,223,87
714,775100,2019-07-19T10:00:00,460,276
715,775100,2019-07-19T11:00:00,554,512
716,775100,2019-07-19T12:00:00,582,543
717,775100,2019-07-19T13:00:00,410,469
718,775100,2019-07-19T14:00:00,638,598
719,775100,2019-07-19T15:00:00,511,628
720,775100,2019-07-19T16:00:00,353,496
721,775100,2019-07-19T17:00:00,299,389
722,775100,2019-07-19T18:00:00,164,216
723,775100,2019-07-19T19:00:00,79,132
724,775100,2019-07-19T20:00:00,59,85
725,775100,2019-07-19T21:00:00,22,36
726,775100,2019-07-19T22:00:00,3,2
727,775100,2019-07-20T06:00:00,3,1
728,775100,2019-07-20T08:00:00,2,2
729,775100,2019-07-20T09:00:00,13,2
730,775100,2019-07-20T10:00:00,346,135
731,775100,2019-07-20T11:00:00,360,345
732,775100,2019-07-20T12:00:00,404,381
733,775100,2019-07-20T13:00:00,484,478
734,775100,2019-07-20T14:00:00,545,570
735,775100,2019-07-20T15:00:00,358,563
736,775100,2019-07-20T16:00:00,5,82
737,775100,2019-07-20T17:00:00,1,1
738,775100,2019-07-20T18:00:00,1,1
739,775100,2019-07-20T22:00:00,1,0
740,775100,2019-07-21T06:00:00,0,1
741,775100,2019-07-21T08:00:00,1,0
742,775100,2019-07-21T09:00:00,8,1
743,775100,2019-07-21T10:00:00,389,119
744,775100,2019-07-21T11:00:00,423,326
745,775100,2019-07-21T12:00:00,424,417
746,775100,2019-07-21T13:00:00,472,440
747,775100,2019-07-21T14:00:00,523,527
748,775100,2019-07-21T15:00:00,358,626
749,775100,2019-07-21T16:00:00,6,83
750,775100,2019-07-21T17:00:00,5,2
751,775100,2019-07-21T18:00:00,1,13
752,775100,2019-07-21T19:00:00,0,1
753,775100,2019-07-22T06:00:00,6,2
754,775100,2019-07-22T07:00:00,43,8
755,775100,2019-07-22T08:00:00,151,42
756,775100,2019-07-22T09:00:00,355,109
757,775100,2019-07-22T10:00:00,689,412
758,775100,2019-07-22T11:00:00,766,776
759,775100,2019-07-22T12:00:00,871,733
760,775100,2019-07-22T13:00:00,908,802
761,775100,2019-07-22T14:00:00,725,795
762,775100,2019-07-22T15:00:00,536,760
763,775100,2019-07-22T16:00:00,440,633
764,775100,2019-07-22T17:00:00,266,422
765,775100,2019-07-22T18:00:00,131,256
766,775100,2019-07-22T19:00:00,91,127
767,775100,2019-07-22T20:00:00,65,108
768,775100,2019-07-22T21:00:00,55,95
769,775100,2019-07-22T22:00:00,2,1
770,775100,2019-07-23T06:00:00,8,0
771,775100,2019-07-23T07:00:00,23,1
772,775100,2019-07-23T08:00:00,106,20
773,775100,2019-07-23T09:00:00,243,97
774,775100,2019-07-23T10:00:00,431,323
775,775100,2019-07-23T11:00:00,457,459
776,775100,2019-07-23T12:00:00,556,545
777,775100,2019-07-23T13:00:00,601,590
778,775100,2019-07-23T14:00:00,632,648
779,775100,2019-07-23T15:00:00,522,631
780,775100,2019-07-23T16:00:00,446,556
781,775100,2019-07-23T17:00:00,294,377
782,775100,2019-07-23T18:00:00,235,281
783,775100,2019-07-23T19:00:00,128,164
784,775100,2019-07-23T20:00:00,93,115
785,775100,2019-07-23T21:00:00,35,60
786,775100,2019-07-23T22:00:00,2,7
787,775100,2019-07-24T06:00:00,8,3
788,775100,2019-07-24T07:00:00,36,10
789,775100,2019-07-24T08:00:00,103,20
790,775100,2019-07-24T09:00:00,238,123
791,775100,2019-07-24T10:00:00,449,308
792,775100,2019-07-24T11:00:00,501,471
793,775100,2019-07-24T12:00:00,568,540
794,775100,2019-07-24T13:00:00,498,492
795,775100,2019-07-24T14:00:00,553,554
796,775100,2019-07-24T15:00:00,438,537
797,775100,2019-07-24T16:00:00,337,436
798,775100,2019-07-24T17:00:00,236,304
799,775100,2019-07-24T18:00:00,147,185
800,775100,2019-07-24T19:00:00,100,113
801,775100,2019-07-24T20:00:00,88,114
802,775100,2019-07-24T21:00:00,36,65
803,775100,2019-07-24T22:00:00,2,3
804,775100,2019-07-25T06:00:00,6,2
805,775100,2019-07-25T07:00:00,25,2
806,775100,2019-07-25T08:00:00,138,28
807,775100,2019-07-25T09:00:00,247,103
808,775100,2019-07-25T10:00:00,426,282
809,775100,2019-07-25T11:00:00,477,499
810,775100,2019-07-25T12:00:00,560,558
811,775100,2019-07-25T13:00:00,544,559
812,775100,2019-07-25T14:00:00,454,484
813,775100,2019-07-25T15:00:00,464,546
814,775100,2019-07-25T16:00:00,410,492
815,775100,2019-07-25T17:00:00,332,401
816,775100,2019-07-25T18:00:00,171,221
817,775100,2019-07-25T19:00:00,124,128
818,775100,2019-07-25T20:00:00,85,111
819,775100,2019-07-25T21:00:00,16,55
820,775100,2019-07-25T22:00:00,0,1
821,775100,2019-07-26T06:00:00,5,1
822,775100,2019-07-26T07:00:00,50,9
823,775100,2019-07-26T08:00:00,131,24
824,775100,2019-07-26T09:00:00,259,121
825,775100,2019-07-26T10:00:00,375,267
826,775100,2019-07-26T11:00:00,480,433
827,775100,2019-07-26T12:00:00,509,569
828,775100,2019-07-26T13:00:00,537,515
829,775100,2019-07-26T14:00:00,515,542
830,775100,2019-07-26T15:00:00,413,515
831,775100,2019-07-26T16:00:00,364,437
832,775100,2019-07-26T17:00:00,215,282
833,775100,2019-07-26T18:00:00,122,156
834,775100,2019-07-26T19:00:00,96,116
835,775100,2019-07-26T20:00:00,78,106
836,775100,2019-07-26T21:00:00,47,63
837,775100,2019-07-26T22:00:00,4,11
838,775100,2019-07-27T06:00:00,1,1
839,775100,2019-07-27T07:00:00,5,2
840,775100,2019-07-27T08:00:00,10,3
841,775100,2019-07-27T09:00:00,10,8
842,775100,2019-07-27T10:00:00,341,175
843,775100,2019-07-27T11:00:00,449,343
844,775100,2019-07-27T12:00:00,445,454
845,775100,2019-07-27T13:00:00,455,448
846,775100,2019-07-27T14:00:00,477,466
847,775100,2019-07-27T15:00:00,396,578
848,775100,2019-07-27T16:00:00,10,59
849,775100,2019-07-27T17:00:00,2,2
850,775100,2019-07-27T18:00:00,1,2
851,775100,2019-07-27T19:00:00,5,5
852,775100,2019-07-27T20:00:00,1,1
853,775100,2019-07-27T21:00:00,0,1
854,775100,2019-07-27T22:00:00,1,0
855,775100,2019-07-28T06:00:00,2,1
856,775100,2019-07-28T07:00:00,1,1
857,775100,2019-07-28T08:00:00,6,1
858,775100,2019-07-28T09:00:00,10,11
859,775100,2019-07-28T10:00:00,330,151
860,775100,2019-07-28T11:00:00,370,241
861,775100,2019-07-28T12:00:00,443,348
862,775100,2019-07-28T13:00:00,318,399
863,775100,2019-07-28T14:00:00,411,338
864,775100,2019-07-28T15:00:00,327,628
865,775100,2019-07-28T16:00:00,7,103
866,775100,2019-07-28T18:00:00,0,1
867,775100,2019-07-28T19:00:00,1,0
868,775100,2019-07-28T20:00:00,1,1
869,775100,2019-07-28T22:00:00,0,1
870,775100,2019-07-29T06:00:00,12,3
871,775100,2019-07-29T07:00:00,38,2
872,775100,2019-07-29T08:00:00,150,34
873,775100,2019-07-29T09:00:00,275,109
874,775100,2019-07-29T10:00:00,572,390
875,775100,2019-07-29T11:00:00,769,659
876,775100,2019-07-29T12:00:00,618,719
877,775100,2019-07-29T13:00:00,655,625
878,775100,2019-07-29T14:00:00,692,718
879,775100,2019-07-29T15:00:00,603,725
880,775100,2019-07-29T16:00:00,457,532
881,775100,2019-07-29T17:00:00,330,422
882,775100,2019-07-29T18:00:00,155,200
883,775100,2019-07-29T19:00:00,72,130
884,775100,2019-07-29T20:00:00,67,105
885,775100,2019-07-29T21:00:00,52,95
886,775100,2019-07-29T22:00:00,2,3
887,775100,2019-07-30T06:00:00,4,2
888,775100,2019-07-30T07:00:00,40,2
889,775100,2019-07-30T08:00:00,188,37
890,775100,2019-07-30T09:00:00,291,94
891,775100,2019-07-30T10:00:00,499,338
892,775100,2019-07-30T11:00:00,583,550
893,775100,2019-07-30T12:00:00,629,608
894,775100,2019-07-30T13:00:00,695,663
895,775100,2019-07-30T14:00:00,625,760
896,775100,2019-07-30T15:00:00,503,628
897,775100,2019-07-30T16:00:00,423,558
898,775100,2019-07-30T17:00:00,271,316
899,775100,2019-07-30T18:00:00,151,215
900,775100,2019-07-30T19:00:00,85,146
901,775100,2019-07-30T20:00:00,65,110
902,775100,2019-07-30T21:00:00,19,45
903,775100,2019-07-30T22:00:00,0,4
904,775120,2019-07-04T06:00:00,4,3
905,775120,2019-07-04T07:00:00,1,1
906,775120,2019-07-04T08:00:00,7,4
907,775120,2019-07-04T09:00:00,16,8
908,775120,2019-07-04T10:00:00,28,31
909,775120,2019-07-04T11:00:00,52,47
910,775120,2019-07-04T12:00:00,47,43
911,775120,2019-07-04T13:00:00,48,48
912,775120,2019-07-04T14:00:00,43,46
913,775120,2019-07-04T15:00:00,43,45
914,775120,2019-07-04T16:00:00,51,48
915,775120,2019-07-04T17:00:00,40,39
916,775120,2019-07-04T18:00:00,11,15
917,775120,2019-07-04T19:00:00,9,7
918,775120,2019-07-04T20:00:00,15,13
919,775120,2019-07-04T21:00:00,9,14
920,775120,2019-07-05T07:00:00,7,6
921,775120,2019-07-05T08:00:00,12,7
922,775120,2019-07-05T09:00:00,11,9
923,775120,2019-07-05T10:00:00,45,40
924,775120,2019-07-05T11:00:00,39,31
925,775120,2019-07-05T12:00:00,31,37
926,775120,2019-07-05T13:00:00,32,27
927,775120,2019-07-05T14:00:00,31,35
928,775120,2019-07-05T15:00:00,44,38
929,775120,2019-07-05T16:00:00,38,37
930,775120,2019-07-05T17:00:00,27,33
931,775120,2019-07-05T18:00:00,11,11
932,775120,2019-07-05T19:00:00,15,9
933,775120,2019-07-05T20:00:00,3,9
934,775120,2019-07-05T21:00:00,5,7
935,775120,2019-07-06T08:00:00,4,3
936,775120,2019-07-06T09:00:00,11,4
937,775120,2019-07-06T10:00:00,40,31
938,775120,2019-07-06T11:00:00,49,57
939,775120,2019-07-06T12:00:00,35,34
940,775120,2019-07-06T13:00:00,30,35
941,775120,2019-07-06T14:00:00,20,14
942,775120,2019-07-06T15:00:00,16,14
943,775120,2019-07-06T16:00:00,13,26
944,775120,2019-07-06T17:00:00,14,15
945,775120,2019-07-06T18:00:00,5,4
946,775120,2019-07-06T19:00:00,5,4
947,775120,2019-07-06T20:00:00,2,2
948,775120,2019-07-06T21:00:00,2,3
949,775120,2019-07-07T08:00:00,1,1
950,775120,2019-07-07T09:00:00,6,3
951,775120,2019-07-07T10:00:00,10,11
952,775120,2019-07-07T11:00:00,14,13
953,775120,2019-07-07T12:00:00,19,14
954,775120,2019-07-07T13:00:00,16,10
955,775120,2019-07-07T14:00:00,17,16
956,775120,2019-07-07T15:00:00,22,25
957,775120,2019-07-07T16:00:00,8,17
958,775120,2019-07-07T17:00:00,15,13
959,775120,2019-07-07T18:00:00,14,8
960,775120,2019-07-07T19:00:00,15,24
961,775120,2019-07-07T20:00:00,4,5
962,775120,2019-07-07T21:00:00,6,8
963,775120,2019-07-08T06:00:00,2,1
964,775120,2019-07-08T08:00:00,12,5
965,775120,2019-07-08T09:00:00,9,7
966,775120,2019-07-08T10:00:00,38,31
967,775120,2019-07-08T11:00:00,40,42
968,775120,2019-07-08T12:00:00,40,39
969,775120,2019-07-08T13:00:00,45,39
970,775120,2019-07-08T14:00:00,58,61
971,775120,2019-07-08T15:00:00,39,39
972,775120,2019-07-08T16:00:00,41,45
973,775120,2019-07-08T17:00:00,16,19
974,775120,2019-07-08T18:00:00,9,6
975,775120,2019-07-08T19:00:00,8,8
976,775120,2019-07-08T20:00:00,11,9
977,775120,2019-07-08T21:00:00,6,9
978,775120,2019-07-09T07:00:00,2,2
979,775120,2019-07-09T08:00:00,4,3
980,775120,2019-07-09T09:00:00,7,6
981,775120,2019-07-09T10:00:00,32,26
982,775120,2019-07-09T11:00:00,31,34
983,775120,2019-07-09T12:00:00,33,23
984,775120,2019-07-09T13:00:00,36,37
985,775120,2019-07-09T14:00:00,25,29
986,775120,2019-07-09T15:00:00,29,31
987,775120,2019-07-09T16:00:00,28,27
988,775120,2019-07-09T17:00:00,14,19
989,775120,2019-07-09T18:00:00,14,17
990,775120,2019-07-09T19:00:00,17,12
991,775120,2019-07-09T20:00:00,7,8
992,775120,2019-07-09T21:00:00,2,5
993,775120,2019-07-10T07:00:00,1,3
994,775120,2019-07-10T08:00:00,7,3
995,775120,2019-07-10T09:00:00,3,4
996,775120,2019-07-10T10:00:00,41,32
997,775120,2019-07-10T11:00:00,25,28
998,775120,2019-07-10T12:00:00,21,19
999,775120,2019-07-10T13:00:00,33,27
1000,775120,2019-07-10T14:00:00,40,42
1001,775120,2019-07-10T15:00:00,25,22
1002,775120,2019-07-10T16:00:00,28,30
1003,775120,2019-07-10T17:00:00,22,23
1004,775120,2019-07-10T18:00:00,5,5
1005,775120,2019-07-10T19:00:00,14,12
1006,775120,2019-07-10T20:00:00,7,7
1007,775120,2019-07-10T21:00:00,6,8
1008,775120,2019-07-11T07:00:00,2,1
1009,775120,2019-07-11T08:00:00,3,2
1010,775120,2019-07-11T09:00:00,24,20
1011,775120,2019-07-11T10:00:00,34,31
1012,775120,2019-07-11T11:00:00,45,33
1013,775120,2019-07-11T12:00:00,16,31
1014,775120,2019-07-11T13:00:00,35,26
1015,775120,2019-07-11T14:00:00,23,23
1016,775120,2019-07-11T15:00:00,34,39
1017,775120,2019-07-11T16:00:00,30,28
1018,775120,2019-07-11T17:00:00,24,30
1019,775120,2019-07-11T18:00:00,12,12
1020,775120,2019-07-11T19:00:00,4,6
1021,775120,2019-07-11T20:00:00,15,9
1022,775120,2019-07-11T21:00:00,2,6
1023,775120,2019-07-12T07:00:00,2,3
1024,775120,2019-07-12T08:00:00,8,8
1025,775120,2019-07-12T09:00:00,16,8
1026,775120,2019-07-12T10:00:00,37,29
1027,775120,2019-07-12T11:00:00,28,36
1028,775120,2019-07-12T12:00:00,46,32
1029,775120,2019-07-12T13:00:00,30,41
1030,775120,2019-07-12T14:00:00,48,39
1031,775120,2019-07-12T15:00:00,29,31
1032,775120,2019-07-12T16:00:00,22,25
1033,775120,2019-07-12T17:00:00,23,20
1034,775120,2019-07-12T18:00:00,11,12
1035,775120,2019-07-12T19:00:00,7,14
1036,775120,2019-07-12T20:00:00,3,5
1037,775120,2019-07-12T21:00:00,7,8
1038,775120,2019-07-13T08:00:00,9,3
1039,775120,2019-07-13T09:00:00,18,15
1040,775120,2019-07-13T10:00:00,38,33
1041,775120,2019-07-13T11:00:00,34,32
1042,775120,2019-07-13T12:00:00,40,37
1043,775120,2019-07-13T13:00:00,28,35
1044,775120,2019-07-13T14:00:00,13,17
1045,775120,2019-07-13T15:00:00,11,4
1046,775120,2019-07-13T16:00:00,13,20
1047,775120,2019-07-13T17:00:00,16,14
1048,775120,2019-07-13T18:00:00,9,10
1049,775120,2019-07-13T19:00:00,7,6
1050,775120,2019-07-13T20:00:00,2,3
1051,775120,2019-07-13T21:00:00,1,2
1052,775120,2019-07-14T07:00:00,1,0
1053,775120,2019-07-14T09:00:00,9,8
1054,775120,2019-07-14T10:00:00,9,8
1055,775120,2019-07-14T11:00:00,13,14
1056,775120,2019-07-14T12:00:00,10,10
1057,775120,2019-07-14T13:00:00,11,11
1058,775120,2019-07-14T14:00:00,9,12
1059,775120,2019-07-14T15:00:00,11,9
1060,775120,2019-07-14T16:00:00,7,11
1061,775120,2019-07-14T17:00:00,10,7
1062,775120,2019-07-14T18:00:00,4,7
1063,775120,2019-07-14T19:00:00,7,4
1064,775120,2019-07-14T20:00:00,12,11
1065,775120,2019-07-14T21:00:00,2,4
1066,775120,2019-07-15T07:00:00,1,1
1067,775120,2019-07-15T08:00:00,5,1
1068,775120,2019-07-15T09:00:00,13,11
1069,775120,2019-07-15T10:00:00,47,42
1070,775120,2019-07-15T11:00:00,45,45
1071,775120,2019-07-15T12:00:00,31,31
1072,775120,2019-07-15T13:00:00,36,39
1073,775120,2019-07-15T14:00:00,38,35
1074,775120,2019-07-15T15:00:00,36,36
1075,775120,2019-07-15T16:00:00,19,19
1076,775120,2019-07-15T17:00:00,19,14
1077,775120,2019-07-15T18:00:00,8,11
1078,775120,2019-07-15T19:00:00,10,9
1079,775120,2019-07-15T20:00:00,2,1
1080,775120,2019-07-15T21:00:00,5,7
1081,775120,2019-07-16T07:00:00,2,2
1082,775120,2019-07-16T08:00:00,8,2
1083,775120,2019-07-16T09:00:00,21,15
1084,775120,2019-07-16T10:00:00,40,33
1085,775120,2019-07-16T11:00:00,45,54
1086,775120,2019-07-16T12:00:00,25,27
1087,775120,2019-07-16T13:00:00,44,35
1088,775120,2019-07-16T14:00:00,31,29
1089,775120,2019-07-16T15:00:00,23,32
1090,775120,2019-07-16T16:00:00,30,28
1091,775120,2019-07-16T17:00:00,16,15
1092,775120,2019-07-16T18:00:00,6,11
1093,775120,2019-07-16T19:00:00,11,8
1094,775120,2019-07-16T20:00:00,14,9
1095,775120,2019-07-16T21:00:00,5,13
1096,775120,2019-07-17T06:00:00,1,0
1097,775120,2019-07-17T08:00:00,5,3
1098,775120,2019-07-17T09:00:00,15,10
1099,775120,2019-07-17T10:00:00,34,35
1100,775120,2019-07-17T11:00:00,37,30
1101,775120,2019-07-17T12:00:00,42,41
1102,775120,2019-07-17T13:00:00,32,32
1103,775120,2019-07-17T14:00:00,28,21
1104,775120,2019-07-17T15:00:00,31,33
1105,775120,2019-07-17T16:00:00,28,32
1106,775120,2019-07-17T17:00:00,12,12
1107,775120,2019-07-17T18:00:00,10,14
1108,775120,2019-07-17T19:00:00,11,7
1109,775120,2019-07-17T20:00:00,3,5
1110,775120,2019-07-17T21:00:00,1,4
1111,775120,2019-07-18T08:00:00,5,2
1112,775120,2019-07-18T09:00:00,7,8
1113,775120,2019-07-18T10:00:00,41,30
1114,775120,2019-07-18T11:00:00,24,31
1115,775120,2019-07-18T12:00:00,29,27
1116,775120,2019-07-18T13:00:00,30,24
1117,775120,2019-07-18T14:00:00,35,35
1118,775120,2019-07-18T15:00:00,29,29
1119,775120,2019-07-18T16:00:00,32,31
1120,775120,2019-07-18T17:00:00,17,21
1121,775120,2019-07-18T18:00:00,9,7
1122,775120,2019-07-18T19:00:00,16,12
1123,775120,2019-07-18T20:00:00,2,6
1124,775120,2019-07-18T21:00:00,2,3
1125,775120,2019-07-19T07:00:00,1,1
1126,775120,2019-07-19T08:00:00,4,4
1127,775120,2019-07-19T09:00:00,21,16
1128,775120,2019-07-19T10:00:00,47,40
1129,775120,2019-07-19T11:00:00,51,45
1130,775120,2019-07-19T12:00:00,36,39
1131,775120,2019-07-19T13:00:00,45,39
1132,775120,2019-07-19T14:00:00,47,36
1133,775120,2019-07-19T15:00:00,29,39
1134,775120,2019-07-19T16:00:00,16,22
1135,775120,2019-07-19T17:00:00,14,12
1136,775120,2019-07-19T18:00:00,11,16
1137,775120,2019-07-19T19:00:00,4,3
1138,775120,2019-07-19T20:00:00,5,6
1139,775120,2019-07-19T21:00:00,3,5
1140,775120,2019-07-20T08:00:00,1,0
1141,775120,2019-07-20T09:00:00,13,7
1142,775120,2019-07-20T10:00:00,41,33
1143,775120,2019-07-20T11:00:00,26,33
1144,775120,2019-07-20T12:00:00,25,22
1145,775120,2019-07-20T13:00:00,12,15
1146,775120,2019-07-20T14:00:00,22,17
1147,775120,2019-07-20T15:00:00,17,17
1148,775120,2019-07-20T16:00:00,15,16
1149,775120,2019-07-20T17:00:00,4,4
1150,775120,2019-07-20T18:00:00,5,3
1151,775120,2019-07-20T19:00:00,5,7
1152,775120,2019-07-20T20:00:00,1,0
1153,775120,2019-07-20T21:00:00,2,5
1154,775120,2019-07-21T08:00:00,9,2
1155,775120,2019-07-21T09:00:00,6,8
1156,775120,2019-07-21T10:00:00,9,8
1157,775120,2019-07-21T11:00:00,11,11
1158,775120,2019-07-21T12:00:00,8,6
1159,775120,2019-07-21T13:00:00,13,18
1160,775120,2019-07-21T14:00:00,18,15
1161,775120,2019-07-21T15:00:00,8,12
1162,775120,2019-07-21T16:00:00,8,7
1163,775120,2019-07-21T17:00:00,7,11
1164,775120,2019-07-21T18:00:00,5,4
1165,775120,2019-07-21T19:00:00,5,4
1166,775120,2019-07-21T20:00:00,6,6
1167,775120,2019-07-21T21:00:00,5,9
1168,775120,2019-07-22T06:00:00,1,1
1169,775120,2019-07-22T08:00:00,3,2
1170,775120,2019-07-22T09:00:00,10,6
1171,775120,2019-07-22T10:00:00,46,35
1172,775120,2019-07-22T11:00:00,39,42
1173,775120,2019-07-22T12:00:00,40,36
1174,775120,2019-07-22T13:00:00,48,47
1175,775120,2019-07-22T14:00:00,35,48
1176,775120,2019-07-22T15:00:00,41,32
1177,775120,2019-07-22T16:00:00,27,35
1178,775120,2019-07-22T17:00:00,35,28
1179,775120,2019-07-22T18:00:00,8,14
1180,775120,2019-07-22T19:00:00,10,7
1181,775120,2019-07-22T20:00:00,6,10
1182,775120,2019-07-22T21:00:00,1,4
1183,775120,2019-07-23T07:00:00,1,1
1184,775120,2019-07-23T08:00:00,1,0
1185,775120,2019-07-23T09:00:00,19,18
1186,775120,2019-07-23T10:00:00,28,24
1187,775120,2019-07-23T11:00:00,29,31
1188,775120,2019-07-23T12:00:00,36,30
1189,775120,2019-07-23T13:00:00,26,29
1190,775120,2019-07-23T14:00:00,19,11
1191,775120,2019-07-23T15:00:00,31,29
1192,775120,2019-07-23T16:00:00,17,17
1193,775120,2019-07-23T17:00:00,16,18
1194,775120,2019-07-23T18:00:00,9,5
1195,775120,2019-07-23T19:00:00,6,8
1196,775120,2019-07-23T20:00:00,9,10
1197,775120,2019-07-23T21:00:00,2,5
1198,775120,2019-07-24T08:00:00,3,1
1199,775120,2019-07-24T09:00:00,21,9
1200,775120,2019-07-24T10:00:00,29,31
1201,775120,2019-07-24T11:00:00,23,28
1202,775120,2019-07-24T12:00:00,34,26
1203,775120,2019-07-24T13:00:00,27,21
1204,775120,2019-07-24T14:00:00,18,20
1205,775120,2019-07-24T15:00:00,19,22
1206,775120,2019-07-24T16:00:00,17,17
1207,775120,2019-07-24T17:00:00,9,13
1208,775120,2019-07-24T18:00:00,3,3
1209,775120,2019-07-24T19:00:00,10,7
1210,775120,2019-07-24T20:00:00,5,6
1211,775120,2019-07-24T21:00:00,3,3
1212,775120,2019-07-25T08:00:00,6,1
1213,775120,2019-07-25T09:00:00,13,11
1214,775120,2019-07-25T10:00:00,32,34
1215,775120,2019-07-25T11:00:00,26,24
1216,775120,2019-07-25T12:00:00,15,16
1217,775120,2019-07-25T13:00:00,24,24
1218,775120,2019-07-25T14:00:00,17,20
1219,775120,2019-07-25T15:00:00,26,23
